analysis_time_ms,res_width,res_height,pixels_per_module,avg_luminance,AE_AF_status,sharpness,payload_preview
1780402938668,700,700,7.216,85.149,AE/OFF AF/OFF ,3288.081,""
1780402938698,700,700,7.216,87.635,AE/OFF AF/OFF ,3802.753,""
1780402938729,700,700,7.216,94.215,AE/OFF AF/OFF ,4841.758,""
1780402938765,700,700,7.216,101.108,AE/OFF AF/OFF ,5992.011,""
1780402938798,700,700,7.216,104.109,AE/OFF AF/OFF ,7412.055,""
1780402938833,700,700,7.216,102.218,AE/OFF AF/OFF ,9289.227,""
1780402938868,700,700,7.216,104.621,AE/OFF AF/OFF ,10852.687,""
1780402938897,700,700,7.216,105.918,AE/OFF AF/OFF ,12298.160,""
1780402938931,700,700,7.216,104.692,AE/OFF AF/OFF ,13099.584,""
1780402938965,700,700,5.832,107.902,AE/OFF AF/OFF ,13996.019,"00000268|1780399577685|egdJd07ETOhlEOjWyRXu42fv0P4XKjW4teuF6zZi13BYgJMPd1K1kc1G4sJaoi3LcbQ58onlcpc3lfUNmvUV6aJ4IqIMLRg3Vq5Ndfm7MOdUROJIimzH61S32laGMvqXkpXeoBxKuGqjXYDZEtRm36dmOf3ms9RcNMMSjRZnlIXyWObME..."
1780402938997,700,700,5.872,109.319,AE/OFF AF/OFF ,14924.771,"00000268|1780399577685|egdJd07ETOhlEOjWyRXu42fv0P4XKjW4teuF6zZi13BYgJMPd1K1kc1G4sJaoi3LcbQ58onlcpc3lfUNmvUV6aJ4IqIMLRg3Vq5Ndfm7MOdUROJIimzH61S32laGMvqXkpXeoBxKuGqjXYDZEtRm36dmOf3ms9RcNMMSjRZnlIXyWObME..."
1780402939032,700,700,7.216,109.272,AE/OFF AF/OFF ,15824.091,""
1780402939064,700,700,7.216,108.619,AE/OFF AF/OFF ,16643.564,""
1780402939099,700,700,5.990,107.606,AE/OFF AF/OFF ,17629.343,"00000268|1780399577685|egdJd07ETOhlEOjWyRXu42fv0P4XKjW4teuF6zZi13BYgJMPd1K1kc1G4sJaoi3LcbQ58onlcpc3lfUNmvUV6aJ4IqIMLRg3Vq5Ndfm7MOdUROJIimzH61S32laGMvqXkpXeoBxKuGqjXYDZEtRm36dmOf3ms9RcNMMSjRZnlIXyWObME..."
1780402939131,700,700,7.216,107.946,AE/OFF AF/OFF ,18549.508,""
1780402939165,700,700,7.216,108.529,AE/OFF AF/OFF ,19675.053,""
1780402939198,700,700,6.109,108.995,AE/OFF AF/OFF ,20464.879,"00000269|1780399577887|HYGyZXBBZuhRExqC12GBXGLoLjimE5Pg1kdas3fPhCvZiNlbb1NoU8pnzx0Ri847AqAUQpRl4HEnNgWYdnKi0doUZNGxWfcMIsxuRJ7ihrB1y5dwlVKcg221wdFhW14B50AEKcVry6CngoardmqXonudtWm7uBbSUrCtDz3cw30gwO9eM..."
1780402939231,700,700,7.216,110.678,AE/OFF AF/OFF ,20928.461,""
1780402939264,700,700,7.216,111.120,AE/OFF AF/OFF ,20825.107,""
1780402939301,700,700,7.216,110.328,AE/OFF AF/OFF ,20499.549,""
1780402939335,700,700,7.216,108.057,AE/OFF AF/OFF ,19883.231,""
1780402939368,700,700,7.216,106.920,AE/OFF AF/OFF ,19295.016,""
1780402939400,700,700,7.216,104.137,AE/OFF AF/OFF ,18791.088,""
1780402939430,700,700,7.216,103.138,AE/OFF AF/OFF ,18120.952,""
1780402939467,700,700,7.216,105.785,AE/OFF AF/OFF ,17446.928,""
1780402939502,700,700,7.216,105.119,AE/OFF AF/OFF ,17051.271,""
1780402939531,700,700,7.216,108.612,AE/OFF AF/OFF ,16725.324,""
1780402939571,700,700,7.216,107.558,AE/OFF AF/OFF ,16805.613,""
1780402939597,700,700,7.216,108.290,AE/OFF AF/OFF ,17055.259,""
1780402939636,700,700,7.216,108.779,AE/OFF AF/OFF ,17465.379,""
1780402939666,700,700,7.216,108.550,AE/OFF AF/OFF ,17850.669,""
1780402939702,700,700,7.216,107.923,AE/OFF AF/OFF ,18134.916,""
1780402939732,700,700,7.216,103.467,AE/OFF AF/OFF ,18830.528,""
1780402939765,700,700,7.216,105.653,AE/OFF AF/OFF ,18838.952,""
1780402939799,700,700,7.216,107.317,AE/OFF AF/OFF ,18644.324,""
1780402939832,700,700,7.216,107.260,AE/OFF AF/OFF ,18371.323,""
1780402939865,700,700,7.216,106.069,AE/OFF AF/OFF ,18170.660,""
1780402939901,700,700,7.216,106.541,AE/OFF AF/OFF ,18096.119,""
1780402939933,700,700,7.216,107.036,AE/OFF AF/OFF ,17203.298,""
1780402939965,700,700,7.216,106.690,AE/OFF AF/OFF ,17166.782,""
1780402940000,700,700,7.216,106.796,AE/OFF AF/OFF ,17228.166,""
1780402940033,700,700,7.216,107.182,AE/OFF AF/OFF ,17374.607,""
1780402940069,700,700,7.216,107.277,AE/OFF AF/OFF ,18178.160,""
1780402940102,700,700,7.216,106.375,AE/OFF AF/OFF ,18965.257,""
1780402940136,700,700,7.216,103.267,AE/OFF AF/OFF ,19611.717,""
1780402940169,700,700,6.109,103.255,AE/OFF AF/OFF ,20780.193,"00000274|1780399578901|ECcGdQgn0DtXiLsSjwGIi86lq1Q5O0eBqTY1h72n7jv6lmCBz5AWG98y8z3pJsI8My3pNewRGTabXrqK8cTujYGKzMzwjFISRv5mpVyGk52G9MmEwVCcbXRjAWATSccPyss3b19JYmhSlcJnCaqPfyMVSaYiK1Ic0OtaQKKnXa1ZGM4s6..."
1780402940200,700,700,6.156,103.663,AE/OFF AF/OFF ,21986.982,"00000274|1780399578901|ECcGdQgn0DtXiLsSjwGIi86lq1Q5O0eBqTY1h72n7jv6lmCBz5AWG98y8z3pJsI8My3pNewRGTabXrqK8cTujYGKzMzwjFISRv5mpVyGk52G9MmEwVCcbXRjAWATSccPyss3b19JYmhSlcJnCaqPfyMVSaYiK1Ic0OtaQKKnXa1ZGM4s6..."
1780402940232,700,700,6.218,104.755,AE/OFF AF/OFF ,24081.438,"00000274|1780399578901|ECcGdQgn0DtXiLsSjwGIi86lq1Q5O0eBqTY1h72n7jv6lmCBz5AWG98y8z3pJsI8My3pNewRGTabXrqK8cTujYGKzMzwjFISRv5mpVyGk52G9MmEwVCcbXRjAWATSccPyss3b19JYmhSlcJnCaqPfyMVSaYiK1Ic0OtaQKKnXa1ZGM4s6..."
1780402940267,700,700,6.287,109.384,AE/OFF AF/OFF ,26536.496,"00000274|1780399578901|ECcGdQgn0DtXiLsSjwGIi86lq1Q5O0eBqTY1h72n7jv6lmCBz5AWG98y8z3pJsI8My3pNewRGTabXrqK8cTujYGKzMzwjFISRv5mpVyGk52G9MmEwVCcbXRjAWATSccPyss3b19JYmhSlcJnCaqPfyMVSaYiK1Ic0OtaQKKnXa1ZGM4s6..."
1780402940301,700,700,6.386,112.599,AE/OFF AF/OFF ,29377.071,"00000274|1780399578901|ECcGdQgn0DtXiLsSjwGIi86lq1Q5O0eBqTY1h72n7jv6lmCBz5AWG98y8z3pJsI8My3pNewRGTabXrqK8cTujYGKzMzwjFISRv5mpVyGk52G9MmEwVCcbXRjAWATSccPyss3b19JYmhSlcJnCaqPfyMVSaYiK1Ic0OtaQKKnXa1ZGM4s6..."
1780402940333,700,700,6.473,111.631,AE/OFF AF/OFF ,32145.782,"00000275|1780399579105|Q8ctE0z2f9coU1DUkQyLY1JwYgUbQScx6AxMNGnXUl1dYWYMwrfffU9DAo0r7E5g03h4epXBFu5UKaMOv9SN9Xf8DEWYopeu4gGGd6KK3bOP7NxrXFL7NfqSxRiiGLfkkBTGlzWH4ctmL5zvYi7UzdSiqfWNol38usY0d9rn3LcxPLQat..."
1780402940369,700,700,7.216,112.377,AE/OFF AF/OFF ,35080.973,""
1780402940400,700,700,6.546,111.043,AE/OFF AF/OFF ,35285.774,"00000275|1780399579105|Q8ctE0z2f9coU1DUkQyLY1JwYgUbQScx6AxMNGnXUl1dYWYMwrfffU9DAo0r7E5g03h4epXBFu5UKaMOv9SN9Xf8DEWYopeu4gGGd6KK3bOP7NxrXFL7NfqSxRiiGLfkkBTGlzWH4ctmL5zvYi7UzdSiqfWNol38usY0d9rn3LcxPLQat..."
1780402940435,700,700,6.528,111.357,AE/OFF AF/OFF ,34978.294,"00000275|1780399579105|Q8ctE0z2f9coU1DUkQyLY1JwYgUbQScx6AxMNGnXUl1dYWYMwrfffU9DAo0r7E5g03h4epXBFu5UKaMOv9SN9Xf8DEWYopeu4gGGd6KK3bOP7NxrXFL7NfqSxRiiGLfkkBTGlzWH4ctmL5zvYi7UzdSiqfWNol38usY0d9rn3LcxPLQat..."
1780402940464,700,700,6.496,107.892,AE/OFF AF/OFF ,33657.185,"00000275|1780399579105|Q8ctE0z2f9coU1DUkQyLY1JwYgUbQScx6AxMNGnXUl1dYWYMwrfffU9DAo0r7E5g03h4epXBFu5UKaMOv9SN9Xf8DEWYopeu4gGGd6KK3bOP7NxrXFL7NfqSxRiiGLfkkBTGlzWH4ctmL5zvYi7UzdSiqfWNol38usY0d9rn3LcxPLQat..."
1780402940503,700,700,7.216,107.615,AE/OFF AF/OFF ,24443.448,""
1780402940535,700,700,7.216,107.008,AE/OFF AF/OFF ,30435.129,""
1780402940569,700,700,7.216,106.628,AE/OFF AF/OFF ,29463.089,""
1780402940599,700,700,7.216,107.201,AE/OFF AF/OFF ,29004.078,""
1780402940633,700,700,6.379,109.299,AE/OFF AF/OFF ,28955.123,"00000276|1780399579308|zLWgyhDQQibjgYyXV8LDgEBi0szNscu5KQfuwSiqE4isqDcbiV3Y0srmcz01HARVCQIs4wPG6xB6yCoAClt6RcYrY0r9fKDH3VW8yWHVPtmyHXYdmYuY7vKFUmlayANDE6VYQKAGWIP2VZ1sOpuZF6zodjJ9wM9dEBoT7HSWVXKvohRR6..."
1780402940669,700,700,6.397,110.445,AE/OFF AF/OFF ,29529.697,"00000276|1780399579308|zLWgyhDQQibjgYyXV8LDgEBi0szNscu5KQfuwSiqE4isqDcbiV3Y0srmcz01HARVCQIs4wPG6xB6yCoAClt6RcYrY0r9fKDH3VW8yWHVPtmyHXYdmYuY7vKFUmlayANDE6VYQKAGWIP2VZ1sOpuZF6zodjJ9wM9dEBoT7HSWVXKvohRR6..."
1780402940703,700,700,6.404,108.697,AE/OFF AF/OFF ,29960.317,"00000276|1780399579308|zLWgyhDQQibjgYyXV8LDgEBi0szNscu5KQfuwSiqE4isqDcbiV3Y0srmcz01HARVCQIs4wPG6xB6yCoAClt6RcYrY0r9fKDH3VW8yWHVPtmyHXYdmYuY7vKFUmlayANDE6VYQKAGWIP2VZ1sOpuZF6zodjJ9wM9dEBoT7HSWVXKvohRR6..."
1780402940733,700,700,6.401,105.313,AE/OFF AF/OFF ,29003.102,"00000277|1780399579512|bsfqzVCLkyuuVRLKdkR5JuoGdxpANVXyWevaKVECFsJPbFshxA5ua67asXS0ipmLJ8ijJJ12p8cJz2youvVkxhZ0gIXU7wKhZ46N6kOFTpQjifbY62dZcaLCgv304Hdl8DZULsNtbZxCx0qujZkxwCrIE3qLg5rPl9nCGV9TXLWerH0Tc..."
1780402940766,700,700,6.408,108.811,AE/OFF AF/OFF ,30660.340,"00000277|1780399579512|bsfqzVCLkyuuVRLKdkR5JuoGdxpANVXyWevaKVECFsJPbFshxA5ua67asXS0ipmLJ8ijJJ12p8cJz2youvVkxhZ0gIXU7wKhZ46N6kOFTpQjifbY62dZcaLCgv304Hdl8DZULsNtbZxCx0qujZkxwCrIE3qLg5rPl9nCGV9TXLWerH0Tc..."
1780402940800,700,700,6.404,110.562,AE/OFF AF/OFF ,30740.200,"00000277|1780399579512|bsfqzVCLkyuuVRLKdkR5JuoGdxpANVXyWevaKVECFsJPbFshxA5ua67asXS0ipmLJ8ijJJ12p8cJz2youvVkxhZ0gIXU7wKhZ46N6kOFTpQjifbY62dZcaLCgv304Hdl8DZULsNtbZxCx0qujZkxwCrIE3qLg5rPl9nCGV9TXLWerH0Tc..."
1780402940832,700,700,6.404,110.277,AE/OFF AF/OFF ,30637.935,"00000277|1780399579512|bsfqzVCLkyuuVRLKdkR5JuoGdxpANVXyWevaKVECFsJPbFshxA5ua67asXS0ipmLJ8ijJJ12p8cJz2youvVkxhZ0gIXU7wKhZ46N6kOFTpQjifbY62dZcaLCgv304Hdl8DZULsNtbZxCx0qujZkxwCrIE3qLg5rPl9nCGV9TXLWerH0Tc..."
1780402940870,700,700,6.408,110.651,AE/OFF AF/OFF ,30919.091,"00000277|1780399579512|bsfqzVCLkyuuVRLKdkR5JuoGdxpANVXyWevaKVECFsJPbFshxA5ua67asXS0ipmLJ8ijJJ12p8cJz2youvVkxhZ0gIXU7wKhZ46N6kOFTpQjifbY62dZcaLCgv304Hdl8DZULsNtbZxCx0qujZkxwCrIE3qLg5rPl9nCGV9TXLWerH0Tc..."
1780402940902,700,700,6.419,111.298,AE/OFF AF/OFF ,31142.209,"00000277|1780399579512|bsfqzVCLkyuuVRLKdkR5JuoGdxpANVXyWevaKVECFsJPbFshxA5ua67asXS0ipmLJ8ijJJ12p8cJz2youvVkxhZ0gIXU7wKhZ46N6kOFTpQjifbY62dZcaLCgv304Hdl8DZULsNtbZxCx0qujZkxwCrIE3qLg5rPl9nCGV9TXLWerH0Tc..."
1780402940935,700,700,7.216,108.999,AE/OFF AF/OFF ,31445.572,""
1780402940966,700,700,6.422,109.446,AE/OFF AF/OFF ,31777.317,"00000278|1780399579714|gsQvNotTK50NhOTLWD5vXVV5O3wFe7VU0HVkFciGp2vrrAn25F5O8oNAHHUARQpfLdEUjXtXPng4HtZYSYVZqwfCbKF1OOxl7G2EXhMqqkimLTIcvmoFqBp7qL2HQWmP21tLarmo0gd8pVwcR4TdqBJMmctm02IHVBcPGJu57KbYKHPOy..."
1780402941000,700,700,6.419,109.117,AE/OFF AF/OFF ,31652.369,"00000278|1780399579714|gsQvNotTK50NhOTLWD5vXVV5O3wFe7VU0HVkFciGp2vrrAn25F5O8oNAHHUARQpfLdEUjXtXPng4HtZYSYVZqwfCbKF1OOxl7G2EXhMqqkimLTIcvmoFqBp7qL2HQWmP21tLarmo0gd8pVwcR4TdqBJMmctm02IHVBcPGJu57KbYKHPOy..."
1780402941031,700,700,6.419,108.255,AE/OFF AF/OFF ,31294.788,"00000278|1780399579714|gsQvNotTK50NhOTLWD5vXVV5O3wFe7VU0HVkFciGp2vrrAn25F5O8oNAHHUARQpfLdEUjXtXPng4HtZYSYVZqwfCbKF1OOxl7G2EXhMqqkimLTIcvmoFqBp7qL2HQWmP21tLarmo0gd8pVwcR4TdqBJMmctm02IHVBcPGJu57KbYKHPOy..."
1780402941069,700,700,6.397,106.843,AE/OFF AF/OFF ,30880.110,"00000278|1780399579714|gsQvNotTK50NhOTLWD5vXVV5O3wFe7VU0HVkFciGp2vrrAn25F5O8oNAHHUARQpfLdEUjXtXPng4HtZYSYVZqwfCbKF1OOxl7G2EXhMqqkimLTIcvmoFqBp7qL2HQWmP21tLarmo0gd8pVwcR4TdqBJMmctm02IHVBcPGJu57KbYKHPOy..."
1780402941101,700,700,6.386,105.116,AE/OFF AF/OFF ,30445.032,"00000278|1780399579714|gsQvNotTK50NhOTLWD5vXVV5O3wFe7VU0HVkFciGp2vrrAn25F5O8oNAHHUARQpfLdEUjXtXPng4HtZYSYVZqwfCbKF1OOxl7G2EXhMqqkimLTIcvmoFqBp7qL2HQWmP21tLarmo0gd8pVwcR4TdqBJMmctm02IHVBcPGJu57KbYKHPOy..."
1780402941136,700,700,6.386,105.453,AE/OFF AF/OFF ,30004.327,"00000279|1780399579916|wtxWRQAUBckiI6cvQptzbBXSoyLFF9tp47qolxiy2S4HoBNYJVNupjoaZA96BmWNDJq3VzhYSM3RUuGzyxygfm7ue93KY8904TbQHf4KEG2Py1W3qkZsaZG47aWS85cUMFoOP6tABorauGL0bdimnhPpInXkShFI2m6IsrEruMzb70V4V..."
1780402941171,700,700,6.393,106.582,AE/OFF AF/OFF ,30354.793,"00000279|1780399579916|wtxWRQAUBckiI6cvQptzbBXSoyLFF9tp47qolxiy2S4HoBNYJVNupjoaZA96BmWNDJq3VzhYSM3RUuGzyxygfm7ue93KY8904TbQHf4KEG2Py1W3qkZsaZG47aWS85cUMFoOP6tABorauGL0bdimnhPpInXkShFI2m6IsrEruMzb70V4V..."
1780402941200,700,700,6.404,110.865,AE/OFF AF/OFF ,30986.565,"00000279|1780399579916|wtxWRQAUBckiI6cvQptzbBXSoyLFF9tp47qolxiy2S4HoBNYJVNupjoaZA96BmWNDJq3VzhYSM3RUuGzyxygfm7ue93KY8904TbQHf4KEG2Py1W3qkZsaZG47aWS85cUMFoOP6tABorauGL0bdimnhPpInXkShFI2m6IsrEruMzb70V4V..."
1780402941235,700,700,6.426,109.217,AE/OFF AF/OFF ,31492.413,"00000279|1780399579916|wtxWRQAUBckiI6cvQptzbBXSoyLFF9tp47qolxiy2S4HoBNYJVNupjoaZA96BmWNDJq3VzhYSM3RUuGzyxygfm7ue93KY8904TbQHf4KEG2Py1W3qkZsaZG47aWS85cUMFoOP6tABorauGL0bdimnhPpInXkShFI2m6IsrEruMzb70V4V..."
1780402941266,700,700,6.441,106.211,AE/OFF AF/OFF ,32037.056,"00000279|1780399579916|wtxWRQAUBckiI6cvQptzbBXSoyLFF9tp47qolxiy2S4HoBNYJVNupjoaZA96BmWNDJq3VzhYSM3RUuGzyxygfm7ue93KY8904TbQHf4KEG2Py1W3qkZsaZG47aWS85cUMFoOP6tABorauGL0bdimnhPpInXkShFI2m6IsrEruMzb70V4V..."
1780402941301,700,700,6.452,105.077,AE/OFF AF/OFF ,32440.473,"00000279|1780399579916|wtxWRQAUBckiI6cvQptzbBXSoyLFF9tp47qolxiy2S4HoBNYJVNupjoaZA96BmWNDJq3VzhYSM3RUuGzyxygfm7ue93KY8904TbQHf4KEG2Py1W3qkZsaZG47aWS85cUMFoOP6tABorauGL0bdimnhPpInXkShFI2m6IsrEruMzb70V4V..."
1780402941337,700,700,6.448,104.765,AE/OFF AF/OFF ,32466.209,"00000279|1780399579916|wtxWRQAUBckiI6cvQptzbBXSoyLFF9tp47qolxiy2S4HoBNYJVNupjoaZA96BmWNDJq3VzhYSM3RUuGzyxygfm7ue93KY8904TbQHf4KEG2Py1W3qkZsaZG47aWS85cUMFoOP6tABorauGL0bdimnhPpInXkShFI2m6IsrEruMzb70V4V..."
1780402941367,700,700,6.448,108.910,AE/OFF AF/OFF ,31599.002,"00000280|1780399580120|gJdUsJshP1iUxoO1EnY881oLtHfzflWJoHH8a9rOSkt7g0V98ad1aMrjnNEEZvj5dAgkzIm39ns9sJeQFqyODDlpKMOqvrDGF4z8b5CHIljufOn1rYgkiSBryESLg2O91d5pozkN6B14dNU6TIrBX6Z26eIZ5pEwGJtbtTUJMexfFAH8A..."
1780402941400,700,700,6.448,108.932,AE/OFF AF/OFF ,31248.709,"00000280|1780399580120|gJdUsJshP1iUxoO1EnY881oLtHfzflWJoHH8a9rOSkt7g0V98ad1aMrjnNEEZvj5dAgkzIm39ns9sJeQFqyODDlpKMOqvrDGF4z8b5CHIljufOn1rYgkiSBryESLg2O91d5pozkN6B14dNU6TIrBX6Z26eIZ5pEwGJtbtTUJMexfFAH8A..."
1780402941437,700,700,6.437,109.747,AE/OFF AF/OFF ,31406.671,"00000280|1780399580120|gJdUsJshP1iUxoO1EnY881oLtHfzflWJoHH8a9rOSkt7g0V98ad1aMrjnNEEZvj5dAgkzIm39ns9sJeQFqyODDlpKMOqvrDGF4z8b5CHIljufOn1rYgkiSBryESLg2O91d5pozkN6B14dNU6TIrBX6Z26eIZ5pEwGJtbtTUJMexfFAH8A..."
1780402941467,700,700,6.441,109.599,AE/OFF AF/OFF ,31299.026,"00000280|1780399580120|gJdUsJshP1iUxoO1EnY881oLtHfzflWJoHH8a9rOSkt7g0V98ad1aMrjnNEEZvj5dAgkzIm39ns9sJeQFqyODDlpKMOqvrDGF4z8b5CHIljufOn1rYgkiSBryESLg2O91d5pozkN6B14dNU6TIrBX6Z26eIZ5pEwGJtbtTUJMexfFAH8A..."
1780402941499,700,700,6.452,109.285,AE/OFF AF/OFF ,31612.685,"00000280|1780399580120|gJdUsJshP1iUxoO1EnY881oLtHfzflWJoHH8a9rOSkt7g0V98ad1aMrjnNEEZvj5dAgkzIm39ns9sJeQFqyODDlpKMOqvrDGF4z8b5CHIljufOn1rYgkiSBryESLg2O91d5pozkN6B14dNU6TIrBX6Z26eIZ5pEwGJtbtTUJMexfFAH8A..."
1780402941533,700,700,6.463,105.576,AE/OFF AF/OFF ,31937.623,"00000281|1780399580323|YEzupIX6ti2PmmWLrCA67M7woZRAf9HAHZPqx9DskaBmblcpPW2xGPhfXa6MM71SiMK6MyZMIEh2n0WuNR2A1HtJTHVOmRqZEWhLNUGu1jSD0Ry8KDATuPMLM9UOd1fD1rogy5QFDdxaVqLx7JAd5LusjR9V75goCABQ9pTN0PTcw3GM9..."
1780402941570,700,700,7.216,105.799,AE/OFF AF/OFF ,32141.322,""
1780402941599,700,700,7.216,106.576,AE/OFF AF/OFF ,32366.632,""
1780402941632,700,700,7.216,105.290,AE/OFF AF/OFF ,32112.258,""
1780402941666,700,700,6.455,105.554,AE/OFF AF/OFF ,31671.180,"00000281|1780399580323|YEzupIX6ti2PmmWLrCA67M7woZRAf9HAHZPqx9DskaBmblcpPW2xGPhfXa6MM71SiMK6MyZMIEh2n0WuNR2A1HtJTHVOmRqZEWhLNUGu1jSD0Ry8KDATuPMLM9UOd1fD1rogy5QFDdxaVqLx7JAd5LusjR9V75goCABQ9pTN0PTcw3GM9..."
1780402941701,700,700,7.216,106.442,AE/OFF AF/OFF ,31230.145,""
1780402941738,700,700,7.216,106.099,AE/OFF AF/OFF ,29408.383,""
1780402941771,700,700,7.216,111.138,AE/OFF AF/OFF ,30840.687,""
1780402941799,700,700,7.216,107.571,AE/OFF AF/OFF ,30480.786,""
1780402941833,700,700,7.216,105.781,AE/OFF AF/OFF ,30526.696,""
1780402941870,700,700,7.216,106.185,AE/OFF AF/OFF ,30704.495,""
1780402941902,700,700,7.216,104.765,AE/OFF AF/OFF ,31272.787,""
1780402941932,700,700,7.216,105.816,AE/OFF AF/OFF ,31751.461,""
1780402941968,700,700,7.216,111.133,AE/OFF AF/OFF ,32314.174,""
1780402942004,700,700,6.506,108.664,AE/OFF AF/OFF ,33174.840,"00000283|1780399580729|qrexkDPcaxsfeoS9dOPJYVkfNMENQleDZ76MKSDMuyTRRRzymlPabD6Dumev84qayXsZLg5EoiIGOzoePU3ThohDHCFOTHIhjkL1Q3PRzvAeMIwbkqTSLVEw96wErqX7XUegQoGNTdJb4GzrAINVb4aRnn5rCQYqtQCso1RX41rJ2mQ28..."
1780402942041,700,700,7.216,106.424,AE/OFF AF/OFF ,33489.905,""
1780402942066,700,700,7.216,106.401,AE/OFF AF/OFF ,33486.575,""
1780402942101,700,700,6.506,107.472,AE/OFF AF/OFF ,33181.318,"00000283|1780399580729|qrexkDPcaxsfeoS9dOPJYVkfNMENQleDZ76MKSDMuyTRRRzymlPabD6Dumev84qayXsZLg5EoiIGOzoePU3ThohDHCFOTHIhjkL1Q3PRzvAeMIwbkqTSLVEw96wErqX7XUegQoGNTdJb4GzrAINVb4aRnn5rCQYqtQCso1RX41rJ2mQ28..."
1780402942135,700,700,6.499,104.863,AE/OFF AF/OFF ,29730.811,"00000284|1780399580932|k9JWUx0w8xBPgBSonhYVOZcT3lpygHmRoeVLIPHMWODr21IyBAnVAtlsTu1EdO5NbNZmgnWpzZXFOKiCqnbgFlfXFD4x07blBFloSL2yiCfSey1VE74560ElBAsXVUO31s0e3DcTep4tg6btpjcf1uNTeECNWthTHOUmwhSh5Ru7bSCyt..."
1780402942167,700,700,7.216,106.619,AE/OFF AF/OFF ,32951.134,""
1780402942204,700,700,6.539,109.196,AE/OFF AF/OFF ,33343.304,"00000284|1780399580932|k9JWUx0w8xBPgBSonhYVOZcT3lpygHmRoeVLIPHMWODr21IyBAnVAtlsTu1EdO5NbNZmgnWpzZXFOKiCqnbgFlfXFD4x07blBFloSL2yiCfSey1VE74560ElBAsXVUO31s0e3DcTep4tg6btpjcf1uNTeECNWthTHOUmwhSh5Ru7bSCyt..."
1780402942237,700,700,7.216,107.761,AE/OFF AF/OFF ,34780.999,""
1780402942266,700,700,7.216,109.681,AE/OFF AF/OFF ,35328.906,""
1780402942303,700,700,7.216,107.144,AE/OFF AF/OFF ,35012.706,""
1780402942335,700,700,7.216,107.451,AE/OFF AF/OFF ,34305.651,""
1780402942373,700,700,6.533,108.909,AE/OFF AF/OFF ,32590.983,"00000285|1780399581135|6Ro0m6D4p9olUEgKDESItOvSAJfcoSp7hWbt1Hr9mWh6Znek4NdLkkWgj6zl7F9YGgzDKizI45rj7RrdbKodkSLzAZJR0BUaLBoLQi7Hvqlr1zP6UHaxXG8IyLk6jgNWubAWS5rzj0cPAR8T3WJ2hVURMEaoR7yqCIIkk7gZULBvoU10z..."
1780402942403,700,700,6.500,105.283,AE/OFF AF/OFF ,31808.228,"00000285|1780399581135|6Ro0m6D4p9olUEgKDESItOvSAJfcoSp7hWbt1Hr9mWh6Znek4NdLkkWgj6zl7F9YGgzDKizI45rj7RrdbKodkSLzAZJR0BUaLBoLQi7Hvqlr1zP6UHaxXG8IyLk6jgNWubAWS5rzj0cPAR8T3WJ2hVURMEaoR7yqCIIkk7gZULBvoU10z..."
1780402942436,700,700,7.216,105.548,AE/OFF AF/OFF ,31172.802,""
1780402942467,700,700,7.216,108.516,AE/OFF AF/OFF ,31267.278,""
1780402942500,700,700,6.481,105.530,AE/OFF AF/OFF ,30378.010,"00000285|1780399581135|6Ro0m6D4p9olUEgKDESItOvSAJfcoSp7hWbt1Hr9mWh6Znek4NdLkkWgj6zl7F9YGgzDKizI45rj7RrdbKodkSLzAZJR0BUaLBoLQi7Hvqlr1zP6UHaxXG8IyLk6jgNWubAWS5rzj0cPAR8T3WJ2hVURMEaoR7yqCIIkk7gZULBvoU10z..."
1780402942535,700,700,7.216,109.008,AE/OFF AF/OFF ,22982.149,""
1780402942567,700,700,6.473,105.953,AE/OFF AF/OFF ,31120.584,"00000286|1780399581338|bvtbzsxIqpYrHNBSEG2TuFtT6oLp98HwDvlYyIGRfayD0EU14UvvXDro86hY0198Rg6kCMPO1Zo9PYDoGq7aNrbJsBP1WcQxkp6Naejbg1JcelMZmvwUVLtceXAsG2MLzyVUL6eEt315JsFcMeM8Pj6XQZlwx3rotQD2hi4U7srCl5dRs..."
1780402942602,700,700,7.216,103.421,AE/OFF AF/OFF ,31067.356,""
1780402942638,700,700,7.216,103.317,AE/OFF AF/OFF ,31342.505,""
1780402942669,700,700,6.499,106.899,AE/OFF AF/OFF ,31066.279,"00000286|1780399581338|bvtbzsxIqpYrHNBSEG2TuFtT6oLp98HwDvlYyIGRfayD0EU14UvvXDro86hY0198Rg6kCMPO1Zo9PYDoGq7aNrbJsBP1WcQxkp6Naejbg1JcelMZmvwUVLtceXAsG2MLzyVUL6eEt315JsFcMeM8Pj6XQZlwx3rotQD2hi4U7srCl5dRs..."
1780402942704,700,700,6.510,108.608,AE/OFF AF/OFF ,32546.426,"00000286|1780399581338|bvtbzsxIqpYrHNBSEG2TuFtT6oLp98HwDvlYyIGRfayD0EU14UvvXDro86hY0198Rg6kCMPO1Zo9PYDoGq7aNrbJsBP1WcQxkp6Naejbg1JcelMZmvwUVLtceXAsG2MLzyVUL6eEt315JsFcMeM8Pj6XQZlwx3rotQD2hi4U7srCl5dRs..."
